prompt_id,prompt_number,generation_prompt,category,disease_primary,age,sex,severity,label_pneumonia_or_opacity,label_cardiomegaly,label_pleural_effusion,label_pneumothorax,label_edema,label_atelectasis,label_support_device,label_chronic_lung_disease,model_key,generator_name,folder,model_version_or_identifier,generated_image_id,image_relpath,image_path,image_exists
P056,56,76-year-old female. PA frontal chest radiograph. Findings: Moderate cardiomegaly. No focal consolidation. No pleural effusion or pneumothorax. Impression: Moderate cardiomegaly.,Cardiomegaly,Cardiomegaly,76,female,,0,1,0,0,0,0,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P056_gemini,gemini/P056.png,gemini/P056.png,False
P056,56,76-year-old female. PA frontal chest radiograph. Findings: Moderate cardiomegaly. No focal consolidation. No pleural effusion or pneumothorax. Impression: Moderate cardiomegaly.,Cardiomegaly,Cardiomegaly,76,female,,0,1,0,0,0,0,0,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P056_sana,sana/P056.png,sana/P056.png,False
P056,56,76-year-old female. PA frontal chest radiograph. Findings: Moderate cardiomegaly. No focal consolidation. No pleural effusion or pneumothorax. Impression: Moderate cardiomegaly.,Cardiomegaly,Cardiomegaly,76,female,,0,1,0,0,0,0,0,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P056_gpt,gpt/P056.png,gpt/P056.png,False
P056,56,76-year-old female. PA frontal chest radiograph. Findings: Moderate cardiomegaly. No focal consolidation. No pleural effusion or pneumothorax. Impression: Moderate cardiomegaly.,Cardiomegaly,Cardiomegaly,76,female,,0,1,0,0,0,0,0,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P056_roentgen,roentgen/P056.png,roentgen/P056.png,False
P057,57,83-year-old male. PA frontal chest radiograph. Findings: Marked enlargement of the cardiac silhouette. Lungs remain clear. No pneumothorax. Impression: Marked cardiomegaly without acute infiltrate.,Cardiomegaly,Cardiomegaly,83,male,,0,1,0,0,0,0,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P057_gemini,gemini/P057.png,gemini/P057.png,False
P057,57,83-year-old male. PA frontal chest radiograph. Findings: Marked enlargement of the cardiac silhouette. Lungs remain clear. No pneumothorax. Impression: Marked cardiomegaly without acute infiltrate.,Cardiomegaly,Cardiomegaly,83,male,,0,1,0,0,0,0,0,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P057_sana,sana/P057.png,sana/P057.png,False
P057,57,83-year-old male. PA frontal chest radiograph. Findings: Marked enlargement of the cardiac silhouette. Lungs remain clear. No pneumothorax. Impression: Marked cardiomegaly without acute infiltrate.,Cardiomegaly,Cardiomegaly,83,male,,0,1,0,0,0,0,0,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P057_gpt,gpt/P057.png,gpt/P057.png,False
P057,57,83-year-old male. PA frontal chest radiograph. Findings: Marked enlargement of the cardiac silhouette. Lungs remain clear. No pneumothorax. Impression: Marked cardiomegaly without acute infiltrate.,Cardiomegaly,Cardiomegaly,83,male,,0,1,0,0,0,0,0,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P057_roentgen,roentgen/P057.png,roentgen/P057.png,False
P058,58,32-year-old male. PA frontal chest radiograph. Findings: Small left apical pneumothorax. No pleural effusion. Cardiomediastinal silhouette is not enlarged. Impression: Small left apical pneumothorax.,Pneumothorax,Pneumothorax,32,male,,0,0,0,1,0,0,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P058_gemini,gemini/P058.png,gemini/P058.png,False
P058,58,32-year-old male. PA frontal chest radiograph. Findings: Small left apical pneumothorax. No pleural effusion. Cardiomediastinal silhouette is not enlarged. Impression: Small left apical pneumothorax.,Pneumothorax,Pneumothorax,32,male,,0,0,0,1,0,0,0,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P058_sana,sana/P058.png,sana/P058.png,False
P058,58,32-year-old male. PA frontal chest radiograph. Findings: Small left apical pneumothorax. No pleural effusion. Cardiomediastinal silhouette is not enlarged. Impression: Small left apical pneumothorax.,Pneumothorax,Pneumothorax,32,male,,0,0,0,1,0,0,0,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P058_gpt,gpt/P058.png,gpt/P058.png,False
P058,58,32-year-old male. PA frontal chest radiograph. Findings: Small left apical pneumothorax. No pleural effusion. Cardiomediastinal silhouette is not enlarged. Impression: Small left apical pneumothorax.,Pneumothorax,Pneumothorax,32,male,,0,0,0,1,0,0,0,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P058_roentgen,roentgen/P058.png,roentgen/P058.png,False
P059,59,48-year-old female. PA frontal chest radiograph. Findings: Small right apical pneumothorax without mediastinal shift. No focal consolidation. Impression: Small right apical pneumothorax.,Pneumothorax,Pneumothorax,48,female,,0,0,0,1,0,0,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P059_gemini,gemini/P059.png,gemini/P059.png,False
P059,59,48-year-old female. PA frontal chest radiograph. Findings: Small right apical pneumothorax without mediastinal shift. No focal consolidation. Impression: Small right apical pneumothorax.,Pneumothorax,Pneumothorax,48,female,,0,0,0,1,0,0,0,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P059_sana,sana/P059.png,sana/P059.png,False
P059,59,48-year-old female. PA frontal chest radiograph. Findings: Small right apical pneumothorax without mediastinal shift. No focal consolidation. Impression: Small right apical pneumothorax.,Pneumothorax,Pneumothorax,48,female,,0,0,0,1,0,0,0,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P059_gpt,gpt/P059.png,gpt/P059.png,False
P059,59,48-year-old female. PA frontal chest radiograph. Findings: Small right apical pneumothorax without mediastinal shift. No focal consolidation. Impression: Small right apical pneumothorax.,Pneumothorax,Pneumothorax,48,female,,0,0,0,1,0,0,0,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P059_roentgen,roentgen/P059.png,roentgen/P059.png,False
P060,60,58-year-old male. PA frontal chest radiograph. Findings: Moderate right pneumothorax without tension physiology. Mild right basilar atelectatic opacity. Impression: Moderate right pneumothorax.,Pneumothorax,Pneumothorax,58,male,,0,0,0,1,0,0,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P060_gemini,gemini/P060.png,gemini/P060.png,False
P060,60,58-year-old male. PA frontal chest radiograph. Findings: Moderate right pneumothorax without tension physiology. Mild right basilar atelectatic opacity. Impression: Moderate right pneumothorax.,Pneumothorax,Pneumothorax,58,male,,0,0,0,1,0,0,0,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P060_sana,sana/P060.png,sana/P060.png,False
P060,60,58-year-old male. PA frontal chest radiograph. Findings: Moderate right pneumothorax without tension physiology. Mild right basilar atelectatic opacity. Impression: Moderate right pneumothorax.,Pneumothorax,Pneumothorax,58,male,,0,0,0,1,0,0,0,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P060_gpt,gpt/P060.png,gpt/P060.png,False
P060,60,58-year-old male. PA frontal chest radiograph. Findings: Moderate right pneumothorax without tension physiology. Mild right basilar atelectatic opacity. Impression: Moderate right pneumothorax.,Pneumothorax,Pneumothorax,58,male,,0,0,0,1,0,0,0,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P060_roentgen,roentgen/P060.png,roentgen/P060.png,False
P061,61,73-year-old female. PA frontal chest radiograph. Findings: Trace left apical pneumothorax. No pleural effusion or focal pneumonia. Impression: Trace left apical pneumothorax.,Pneumothorax,Pneumothorax,73,female,,0,0,0,1,0,0,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P061_gemini,gemini/P061.png,gemini/P061.png,False
P061,61,73-year-old female. PA frontal chest radiograph. Findings: Trace left apical pneumothorax. No pleural effusion or focal pneumonia. Impression: Trace left apical pneumothorax.,Pneumothorax,Pneumothorax,73,female,,0,0,0,1,0,0,0,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P061_sana,sana/P061.png,sana/P061.png,False
P061,61,73-year-old female. PA frontal chest radiograph. Findings: Trace left apical pneumothorax. No pleural effusion or focal pneumonia. Impression: Trace left apical pneumothorax.,Pneumothorax,Pneumothorax,73,female,,0,0,0,1,0,0,0,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P061_gpt,gpt/P061.png,gpt/P061.png,False
P061,61,73-year-old female. PA frontal chest radiograph. Findings: Trace left apical pneumothorax. No pleural effusion or focal pneumonia. Impression: Trace left apical pneumothorax.,Pneumothorax,Pneumothorax,73,female,,0,0,0,1,0,0,0,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P061_roentgen,roentgen/P061.png,roentgen/P061.png,False
P062,62,43-year-old male. PA frontal chest radiograph. Findings: Hyperinflation with flattened diaphragms compatible with emphysema. No focal consolidation. Impression: Emphysematous hyperinflation without acute disease.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,43,male,,0,0,0,0,0,0,0,1,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P062_gemini,gemini/P062.png,gemini/P062.png,False
P062,62,43-year-old male. PA frontal chest radiograph. Findings: Hyperinflation with flattened diaphragms compatible with emphysema. No focal consolidation. Impression: Emphysematous hyperinflation without acute disease.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,43,male,,0,0,0,0,0,0,0,1,sana,Sana,sana,CheXGenBench Sana CXR generator,P062_sana,sana/P062.png,sana/P062.png,False
P062,62,43-year-old male. PA frontal chest radiograph. Findings: Hyperinflation with flattened diaphragms compatible with emphysema. No focal consolidation. Impression: Emphysematous hyperinflation without acute disease.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,43,male,,0,0,0,0,0,0,0,1,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P062_gpt,gpt/P062.png,gpt/P062.png,False
P062,62,43-year-old male. PA frontal chest radiograph. Findings: Hyperinflation with flattened diaphragms compatible with emphysema. No focal consolidation. Impression: Emphysematous hyperinflation without acute disease.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,43,male,,0,0,0,0,0,0,0,1,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P062_roentgen,roentgen/P062.png,roentgen/P062.png,False
P063,63,57-year-old female. PA frontal chest radiograph. Findings: Coarse chronic interstitial markings in the lower lungs. No focal pneumonia or pleural effusion. Impression: Chronic interstitial lung changes.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,57,female,,0,0,0,0,0,0,0,1,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P063_gemini,gemini/P063.png,gemini/P063.png,False
P063,63,57-year-old female. PA frontal chest radiograph. Findings: Coarse chronic interstitial markings in the lower lungs. No focal pneumonia or pleural effusion. Impression: Chronic interstitial lung changes.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,57,female,,0,0,0,0,0,0,0,1,sana,Sana,sana,CheXGenBench Sana CXR generator,P063_sana,sana/P063.png,sana/P063.png,False
P063,63,57-year-old female. PA frontal chest radiograph. Findings: Coarse chronic interstitial markings in the lower lungs. No focal pneumonia or pleural effusion. Impression: Chronic interstitial lung changes.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,57,female,,0,0,0,0,0,0,0,1,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P063_gpt,gpt/P063.png,gpt/P063.png,False
P063,63,57-year-old female. PA frontal chest radiograph. Findings: Coarse chronic interstitial markings in the lower lungs. No focal pneumonia or pleural effusion. Impression: Chronic interstitial lung changes.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,57,female,,0,0,0,0,0,0,0,1,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P063_roentgen,roentgen/P063.png,roentgen/P063.png,False
P064,64,74-year-old female. PA frontal chest radiograph. Findings: Diffuse reticular interstitial opacities compatible with chronic fibrotic change. No pneumothorax. Impression: Chronic fibrotic interstitial change.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,74,female,,0,0,0,0,0,0,0,1,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P064_gemini,gemini/P064.png,gemini/P064.png,False
P064,64,74-year-old female. PA frontal chest radiograph. Findings: Diffuse reticular interstitial opacities compatible with chronic fibrotic change. No pneumothorax. Impression: Chronic fibrotic interstitial change.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,74,female,,0,0,0,0,0,0,0,1,sana,Sana,sana,CheXGenBench Sana CXR generator,P064_sana,sana/P064.png,sana/P064.png,False
P064,64,74-year-old female. PA frontal chest radiograph. Findings: Diffuse reticular interstitial opacities compatible with chronic fibrotic change. No pneumothorax. Impression: Chronic fibrotic interstitial change.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,74,female,,0,0,0,0,0,0,0,1,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P064_gpt,gpt/P064.png,gpt/P064.png,False
P064,64,74-year-old female. PA frontal chest radiograph. Findings: Diffuse reticular interstitial opacities compatible with chronic fibrotic change. No pneumothorax. Impression: Chronic fibrotic interstitial change.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,74,female,,0,0,0,0,0,0,0,1,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P064_roentgen,roentgen/P064.png,roentgen/P064.png,False
P065,65,82-year-old male. PA frontal chest radiograph. Findings: Hyperinflation and chronic bronchitic interstitial markings. No focal air-space pneumonia. Impression: Chronic obstructive pulmonary disease pattern.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,82,male,,0,0,0,0,0,0,0,1,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P065_gemini,gemini/P065.png,gemini/P065.png,False
P065,65,82-year-old male. PA frontal chest radiograph. Findings: Hyperinflation and chronic bronchitic interstitial markings. No focal air-space pneumonia. Impression: Chronic obstructive pulmonary disease pattern.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,82,male,,0,0,0,0,0,0,0,1,sana,Sana,sana,CheXGenBench Sana CXR generator,P065_sana,sana/P065.png,sana/P065.png,False
P065,65,82-year-old male. PA frontal chest radiograph. Findings: Hyperinflation and chronic bronchitic interstitial markings. No focal air-space pneumonia. Impression: Chronic obstructive pulmonary disease pattern.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,82,male,,0,0,0,0,0,0,0,1,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P065_gpt,gpt/P065.png,gpt/P065.png,False
P065,65,82-year-old male. PA frontal chest radiograph. Findings: Hyperinflation and chronic bronchitic interstitial markings. No focal air-space pneumonia. Impression: Chronic obstructive pulmonary disease pattern.,Chronic lung disease / interstitial,Chronic lung disease / interstitial change,82,male,,0,0,0,0,0,0,0,1,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P065_roentgen,roentgen/P065.png,roentgen/P065.png,False
P066,66,61-year-old male. PA frontal chest radiograph. Findings: Left chest wall pacemaker with leads projecting over the right atrium and right ventricle. No focal consolidation or pneumothorax. Impression: Pacemaker device without acute cardiopulmonary abnormality.,Support device / postoperative hardware,Support device / postoperative hardware,61,male,,0,0,0,0,0,0,1,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P066_gemini,gemini/P066.png,gemini/P066.png,False
P066,66,61-year-old male. PA frontal chest radiograph. Findings: Left chest wall pacemaker with leads projecting over the right atrium and right ventricle. No focal consolidation or pneumothorax. Impression: Pacemaker device without acute cardiopulmonary abnormality.,Support device / postoperative hardware,Support device / postoperative hardware,61,male,,0,0,0,0,0,0,1,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P066_sana,sana/P066.png,sana/P066.png,False
P066,66,61-year-old male. PA frontal chest radiograph. Findings: Left chest wall pacemaker with leads projecting over the right atrium and right ventricle. No focal consolidation or pneumothorax. Impression: Pacemaker device without acute cardiopulmonary abnormality.,Support device / postoperative hardware,Support device / postoperative hardware,61,male,,0,0,0,0,0,0,1,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P066_gpt,gpt/P066.png,gpt/P066.png,False
P066,66,61-year-old male. PA frontal chest radiograph. Findings: Left chest wall pacemaker with leads projecting over the right atrium and right ventricle. No focal consolidation or pneumothorax. Impression: Pacemaker device without acute cardiopulmonary abnormality.,Support device / postoperative hardware,Support device / postoperative hardware,61,male,,0,0,0,0,0,0,1,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P066_roentgen,roentgen/P066.png,roentgen/P066.png,False
P067,67,68-year-old female. PA frontal chest radiograph. Findings: Right chest port catheter tip projects over the lower superior vena cava. Lungs are clear. No pneumothorax. Impression: Right chest port catheter in expected position.,Support device / postoperative hardware,Support device / postoperative hardware,68,female,,0,0,0,0,0,0,1,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P067_gemini,gemini/P067.png,gemini/P067.png,False
P067,67,68-year-old female. PA frontal chest radiograph. Findings: Right chest port catheter tip projects over the lower superior vena cava. Lungs are clear. No pneumothorax. Impression: Right chest port catheter in expected position.,Support device / postoperative hardware,Support device / postoperative hardware,68,female,,0,0,0,0,0,0,1,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P067_sana,sana/P067.png,sana/P067.png,False
P067,67,68-year-old female. PA frontal chest radiograph. Findings: Right chest port catheter tip projects over the lower superior vena cava. Lungs are clear. No pneumothorax. Impression: Right chest port catheter in expected position.,Support device / postoperative hardware,Support device / postoperative hardware,68,female,,0,0,0,0,0,0,1,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P067_gpt,gpt/P067.png,gpt/P067.png,False
P067,67,68-year-old female. PA frontal chest radiograph. Findings: Right chest port catheter tip projects over the lower superior vena cava. Lungs are clear. No pneumothorax. Impression: Right chest port catheter in expected position.,Support device / postoperative hardware,Support device / postoperative hardware,68,female,,0,0,0,0,0,0,1,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P067_roentgen,roentgen/P067.png,roentgen/P067.png,False
P068,68,72-year-old male. PA frontal chest radiograph. Findings: Median sternotomy wires and prosthetic valve are present. Mild cardiomegaly. No pulmonary edema. Impression: Postsurgical cardiac hardware with mild cardiomegaly.,Support device / postoperative hardware,Support device / postoperative hardware,72,male,,0,0,0,0,0,0,1,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P068_gemini,gemini/P068.png,gemini/P068.png,False
P068,68,72-year-old male. PA frontal chest radiograph. Findings: Median sternotomy wires and prosthetic valve are present. Mild cardiomegaly. No pulmonary edema. Impression: Postsurgical cardiac hardware with mild cardiomegaly.,Support device / postoperative hardware,Support device / postoperative hardware,72,male,,0,0,0,0,0,0,1,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P068_sana,sana/P068.png,sana/P068.png,False
P068,68,72-year-old male. PA frontal chest radiograph. Findings: Median sternotomy wires and prosthetic valve are present. Mild cardiomegaly. No pulmonary edema. Impression: Postsurgical cardiac hardware with mild cardiomegaly.,Support device / postoperative hardware,Support device / postoperative hardware,72,male,,0,0,0,0,0,0,1,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P068_gpt,gpt/P068.png,gpt/P068.png,False
P068,68,72-year-old male. PA frontal chest radiograph. Findings: Median sternotomy wires and prosthetic valve are present. Mild cardiomegaly. No pulmonary edema. Impression: Postsurgical cardiac hardware with mild cardiomegaly.,Support device / postoperative hardware,Support device / postoperative hardware,72,male,,0,0,0,0,0,0,1,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P068_roentgen,roentgen/P068.png,roentgen/P068.png,False
P069,69,78-year-old female. PA frontal chest radiograph. Findings: Left subclavian central venous catheter tip projects over the superior vena cava. No pleural effusion or pneumothorax. Impression: Central venous catheter without pneumothorax.,Support device / postoperative hardware,Support device / postoperative hardware,78,female,,0,0,0,0,0,0,1,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P069_gemini,gemini/P069.png,gemini/P069.png,False
P069,69,78-year-old female. PA frontal chest radiograph. Findings: Left subclavian central venous catheter tip projects over the superior vena cava. No pleural effusion or pneumothorax. Impression: Central venous catheter without pneumothorax.,Support device / postoperative hardware,Support device / postoperative hardware,78,female,,0,0,0,0,0,0,1,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P069_sana,sana/P069.png,sana/P069.png,False
P069,69,78-year-old female. PA frontal chest radiograph. Findings: Left subclavian central venous catheter tip projects over the superior vena cava. No pleural effusion or pneumothorax. Impression: Central venous catheter without pneumothorax.,Support device / postoperative hardware,Support device / postoperative hardware,78,female,,0,0,0,0,0,0,1,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P069_gpt,gpt/P069.png,gpt/P069.png,False
P069,69,78-year-old female. PA frontal chest radiograph. Findings: Left subclavian central venous catheter tip projects over the superior vena cava. No pleural effusion or pneumothorax. Impression: Central venous catheter without pneumothorax.,Support device / postoperative hardware,Support device / postoperative hardware,78,female,,0,0,0,0,0,0,1,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P069_roentgen,roentgen/P069.png,roentgen/P069.png,False
P070,70,84-year-old male. PA frontal chest radiograph. Findings: Dual-lead cardiac pacemaker. Mild left basilar atelectasis. No pleural effusion or pneumothorax. Impression: Pacemaker with mild left basilar atelectasis.,Support device / postoperative hardware,Support device / postoperative hardware,84,male,,0,0,0,0,0,0,1,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P070_gemini,gemini/P070.png,gemini/P070.png,False
P070,70,84-year-old male. PA frontal chest radiograph. Findings: Dual-lead cardiac pacemaker. Mild left basilar atelectasis. No pleural effusion or pneumothorax. Impression: Pacemaker with mild left basilar atelectasis.,Support device / postoperative hardware,Support device / postoperative hardware,84,male,,0,0,0,0,0,0,1,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P070_sana,sana/P070.png,sana/P070.png,False
P070,70,84-year-old male. PA frontal chest radiograph. Findings: Dual-lead cardiac pacemaker. Mild left basilar atelectasis. No pleural effusion or pneumothorax. Impression: Pacemaker with mild left basilar atelectasis.,Support device / postoperative hardware,Support device / postoperative hardware,84,male,,0,0,0,0,0,0,1,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P070_gpt,gpt/P070.png,gpt/P070.png,False
P070,70,84-year-old male. PA frontal chest radiograph. Findings: Dual-lead cardiac pacemaker. Mild left basilar atelectasis. No pleural effusion or pneumothorax. Impression: Pacemaker with mild left basilar atelectasis.,Support device / postoperative hardware,Support device / postoperative hardware,84,male,,0,0,0,0,0,0,1,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P070_roentgen,roentgen/P070.png,roentgen/P070.png,False
P071,71,"64-year-old male. PA frontal chest radiograph. Findings: Mild cardiomegaly, small bilateral pleural effusions, and mild bibasilar atelectatic opacities. No pneumothorax. Impression: Mild cardiomegaly with small bilateral effusions and bibasilar atelectasis.",Mixed common findings,Mixed common cardiopulmonary findings,64,male,,1,1,1,0,0,1,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P071_gemini,gemini/P071.png,gemini/P071.png,False
P071,71,"64-year-old male. PA frontal chest radiograph. Findings: Mild cardiomegaly, small bilateral pleural effusions, and mild bibasilar atelectatic opacities. No pneumothorax. Impression: Mild cardiomegaly with small bilateral effusions and bibasilar atelectasis.",Mixed common findings,Mixed common cardiopulmonary findings,64,male,,1,1,1,0,0,1,0,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P071_sana,sana/P071.png,sana/P071.png,False
P071,71,"64-year-old male. PA frontal chest radiograph. Findings: Mild cardiomegaly, small bilateral pleural effusions, and mild bibasilar atelectatic opacities. No pneumothorax. Impression: Mild cardiomegaly with small bilateral effusions and bibasilar atelectasis.",Mixed common findings,Mixed common cardiopulmonary findings,64,male,,1,1,1,0,0,1,0,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P071_gpt,gpt/P071.png,gpt/P071.png,False
P071,71,"64-year-old male. PA frontal chest radiograph. Findings: Mild cardiomegaly, small bilateral pleural effusions, and mild bibasilar atelectatic opacities. No pneumothorax. Impression: Mild cardiomegaly with small bilateral effusions and bibasilar atelectasis.",Mixed common findings,Mixed common cardiopulmonary findings,64,male,,1,1,1,0,0,1,0,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P071_roentgen,roentgen/P071.png,roentgen/P071.png,False
P072,72,69-year-old female. PA frontal chest radiograph. Findings: Left lower-lobe air-space opacity with small left pleural effusion. No pneumothorax. Impression: Left lower-lobe pneumonia with small parapneumonic effusion.,Mixed common findings,Mixed common cardiopulmonary findings,69,female,,1,1,1,0,0,1,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P072_gemini,gemini/P072.png,gemini/P072.png,False
P072,72,69-year-old female. PA frontal chest radiograph. Findings: Left lower-lobe air-space opacity with small left pleural effusion. No pneumothorax. Impression: Left lower-lobe pneumonia with small parapneumonic effusion.,Mixed common findings,Mixed common cardiopulmonary findings,69,female,,1,1,1,0,0,1,0,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P072_sana,sana/P072.png,sana/P072.png,False
P072,72,69-year-old female. PA frontal chest radiograph. Findings: Left lower-lobe air-space opacity with small left pleural effusion. No pneumothorax. Impression: Left lower-lobe pneumonia with small parapneumonic effusion.,Mixed common findings,Mixed common cardiopulmonary findings,69,female,,1,1,1,0,0,1,0,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P072_gpt,gpt/P072.png,gpt/P072.png,False
P072,72,69-year-old female. PA frontal chest radiograph. Findings: Left lower-lobe air-space opacity with small left pleural effusion. No pneumothorax. Impression: Left lower-lobe pneumonia with small parapneumonic effusion.,Mixed common findings,Mixed common cardiopulmonary findings,69,female,,1,1,1,0,0,1,0,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P072_roentgen,roentgen/P072.png,roentgen/P072.png,False
P073,73,75-year-old male. PA frontal chest radiograph. Findings: Cardiomegaly with mild pulmonary edema and trace bilateral pleural effusions. Impression: Mild congestive heart failure pattern.,Mixed common findings,Mixed common cardiopulmonary findings,75,male,,1,1,1,0,0,1,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P073_gemini,gemini/P073.png,gemini/P073.png,False
P073,73,75-year-old male. PA frontal chest radiograph. Findings: Cardiomegaly with mild pulmonary edema and trace bilateral pleural effusions. Impression: Mild congestive heart failure pattern.,Mixed common findings,Mixed common cardiopulmonary findings,75,male,,1,1,1,0,0,1,0,0,sana,Sana,sana,CheXGenBench Sana CXR generator,P073_sana,sana/P073.png,sana/P073.png,False
P073,73,75-year-old male. PA frontal chest radiograph. Findings: Cardiomegaly with mild pulmonary edema and trace bilateral pleural effusions. Impression: Mild congestive heart failure pattern.,Mixed common findings,Mixed common cardiopulmonary findings,75,male,,1,1,1,0,0,1,0,0,gpt,ChatGPT Images 2.0,gpt,ChatGPT Images 2.0,P073_gpt,gpt/P073.png,gpt/P073.png,False
P073,73,75-year-old male. PA frontal chest radiograph. Findings: Cardiomegaly with mild pulmonary edema and trace bilateral pleural effusions. Impression: Mild congestive heart failure pattern.,Mixed common findings,Mixed common cardiopulmonary findings,75,male,,1,1,1,0,0,1,0,0,roentgen,RoentGen-v2,roentgen,RoentGen-v2,P073_roentgen,roentgen/P073.png,roentgen/P073.png,False
P074,74,80-year-old female. PA frontal chest radiograph. Findings: Right basilar atelectasis with small right pleural effusion. Heart size is mildly enlarged. Impression: Right basilar atelectasis with small pleural effusion.,Mixed common findings,Mixed common cardiopulmonary findings,80,female,,1,1,1,0,0,1,0,0,gemini,Nano Banana,gemini,gemini-2.5-flash-image / Nano Banana,P074_gemini,gemini/P074.png,gemini/P074.png,False
